time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-05T13:39:47.280Z,59.3364,-138.7367,7.49,2.7,ml,,137,0.509,1.17,us,us2000a54p,2017-08-23T21:26:41.366Z,"60km ESE of Yakutat, Alaska",earthquake,5.6,10.6,,,reviewed,us,ak
2017-08-05T12:58:51.476Z,67.2987,-144.1501,10,2.5,ml,,,,0.66,ak,ak16444952,2017-08-23T21:26:40.385Z,"92km NNE of Fort Yukon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-05T12:41:31.470Z,17.9171,-65.6765,13,3.1,md,16,213,0.2186,0.13,pr,pr2017217003,2017-08-05T13:13:30.167Z,"22km SE of El Negro, Puerto Rico",earthquake,0.59,0.41,0.12,8,reviewed,pr,pr
2017-08-05T12:33:08.805Z,66.727,-135.9759,17.6,3.1,ml,,,,0.59,ak,ak16444939,2017-08-23T21:26:38.135Z,"92km SSW of Fort McPherson, Canada",earthquake,,0.2,,,reviewed,ak,ak
2017-08-05T11:53:34.620Z,44.796,-111.0728333,8.27,2.61,ml,19,146,0.02397,0.13,uu,uu60222017,2017-08-11T08:10:59.040Z,"15km N of West Yellowstone, Montana",earthquake,0.35,0.61,0.195,8,reviewed,uu,uu
2017-08-05T11:17:11.840Z,44.7973333,-111.0706667,8.48,3.26,ml,29,93,0.02554,0.13,uu,uu60221967,2017-08-11T08:07:40.040Z,"15km N of West Yellowstone, Montana",earthquake,0.31,0.49,0.22,14,reviewed,uu,uu
2017-08-05T11:12:54.390Z,10.1246,125.3412,63.89,4.5,mb,,98,3.044,0.64,us,us2000a53s,2017-08-11T08:05:49.040Z,"18km SSE of Anahawan, Philippines",earthquake,11.9,7.6,0.084,41,reviewed,us,us
2017-08-05T10:05:37.300Z,51.472,178.7823,44.55,4.6,mb,,152,0.337,1.17,us,us2000a52m,2017-08-23T21:26:30.181Z,"56km SSE of Little Sitkin Island, Alaska",earthquake,10.6,8.4,0.039,196,reviewed,us,us
2017-08-05T10:02:11.940Z,18.834,-68.397,158,3.65,md,11,334,1.337,0.48,pr,pr2017217008,2017-08-06T09:20:01.476Z,"27km N of Punta Cana, Dominican Republic",earthquake,7.28,4.07,0.05,7,reviewed,pr,pr
2017-08-05T09:33:59.632Z,54.7059,-160.4066,14.6,3.5,ml,,,,0.68,ak,ak16443013,2017-08-23T21:26:29.174Z,"55km W of Chernabura Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-08-05T08:34:00.050Z,-11.1758,165.726,46.91,4.4,mb,,141,5.942,0.83,us,us2000a6fw,2017-08-18T12:19:42.040Z,"52km SSW of Lata, Solomon Islands",earthquake,12,9.1,0.118,21,reviewed,us,us
2017-08-05T08:16:26.140Z,7.725,125.1699,21.24,4.3,mb,,162,0.767,1.05,us,us2000a6fv,2017-08-18T12:26:20.040Z,"6km ENE of Salawagan, Philippines",earthquake,8.8,4.1,0.133,16,reviewed,us,us
2017-08-05T08:10:54.910Z,38.9248,70.4402,6.91,4.2,mb,,39,0.122,1.28,us,us2000a52f,2017-08-18T12:29:29.040Z,"12km SSE of Gharm, Tajikistan",earthquake,4,5,0.152,12,reviewed,us,us
2017-08-05T07:39:19.040Z,7.9215,125.2212,20.8,5.1,mb,,85,0.917,0.63,us,us2000a52a,2017-08-18T12:32:58.320Z,"6km WNW of Little Baguio, Philippines",earthquake,7.5,5,0.058,95,reviewed,us,us
2017-08-05T07:03:40.920Z,18.9158,-67.2185,15,3.08,md,14,261,0.461,0.28,pr,pr2017217004,2017-08-05T13:33:57.334Z,"48km NNW of San Antonio, Puerto Rico",earthquake,1.16,2.14,0.2,12,reviewed,pr,pr
2017-08-05T06:31:00.666Z,65.4742,-144.5318,15.1,2.8,ml,,,,0.62,ak,ak16441210,2017-08-23T21:26:23.369Z,"9km ENE of Circle Hot Springs Station, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-05T06:24:32.811Z,51.7453,-178.4306,10.7,2.5,ml,,,,0.61,ak,ak16441208,2017-08-23T21:26:22.948Z,"25km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-05T06:17:35.610Z,-16.7103,-71.0269,118.75,4.1,mb,,129,1.718,1.29,us,us2000a521,2017-08-18T12:42:59.040Z,"45km NNW of Torata, Peru",earthquake,8.4,8,0.185,8,reviewed,us,us
2017-08-05T05:39:59.120Z,37.1288,-97.613,4.71,2.9,ml,,79,0.008,0.18,us,us2000a51q,2017-08-18T12:46:42.447Z,"10km N of Caldwell, Kansas",earthquake,0.9,1.5,0.218,21,reviewed,ismp,ismp
2017-08-05T05:36:27.287Z,57.9097,-142.9276,6.5,2.7,ml,,,,0.4,ak,ak16440330,2017-08-23T21:26:21.565Z,"234km S of Cape Yakataga, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-08-05T05:15:51.110Z,37.4074,-97.4109,5,2.9,mb_lg,,169,0.211,0.26,us,us2000a51h,2017-08-18T12:57:50.167Z,"11km W of Belle Plaine, Kansas",earthquake,1.5,1.9,0.05,106,reviewed,us,us
2017-08-05T05:07:36.140Z,18.1195,-66.7618,19,2.7,md,11,135,0.1413,0.12,pr,pr2017217001,2017-08-05T08:10:43.156Z,"6km SE of Adjuntas, Puerto Rico",earthquake,0.35,0.42,0.34,9,reviewed,pr,pr
2017-08-05T04:59:18.020Z,51.8459,177.7428,101.51,4,mb,,169,1.078,1.56,us,us2000a51f,2017-08-23T21:26:19.841Z,"30km SSE of Kiska Volcano, Alaska",earthquake,12.9,22.5,0.122,20,reviewed,us,us
2017-08-05T04:56:53.752Z,58.782,-153.8822,86.9,3,ml,,,,0.57,ak,ak16440302,2017-08-23T21:26:19.065Z,"122km SSE of Old Iliamna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-05T04:15:39.520Z,-19.3054,-67.3055,231.77,4.4,mb,,31,1.818,1.53,us,us2000a50x,2017-08-05T04:43:28.040Z,"72km SW of Challapata, Bolivia",earthquake,8.4,9.2,0.05,117,reviewed,us,us
2017-08-05T03:32:52.080Z,37.132,-97.6125,5,3.3,mb_lg,,78,0.006,0.38,us,us2000a50m,2017-08-07T22:03:39.570Z,"11km N of Caldwell, Kansas",earthquake,2.1,2,0.045,127,reviewed,us,us
2017-08-05T03:20:53.710Z,39.03,26.6866,10,4.2,mb,,36,1.108,0.81,us,us2000a50j,2017-08-07T18:38:46.027Z,"11km ESE of Vareia, Greece",earthquake,5.8,0.7,0.186,8,reviewed,us,us
2017-08-05T03:14:10.770Z,37.135,-97.6137,5,3,mb_lg,,77,0.003,0.19,us,us2000a50d,2017-08-08T19:32:37.240Z,"11km N of Caldwell, Kansas",earthquake,1.2,1.9,0.047,119,reviewed,us,us
2017-08-05T03:13:05.189Z,58.3501,-154.6772,6.6,2.6,ml,,,,0.41,ak,ak16438572,2017-08-23T21:26:16.863Z,"99km NNW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-05T02:07:45.980Z,51.5096,-178.5505,10,4.8,mb,,92,0.287,0.93,us,us2000a508,2017-08-27T04:25:08.040Z,"47km NE of Amatignak Island, Alaska",earthquake,5.2,1.8,0.032,309,reviewed,us,us
2017-08-05T01:24:36.240Z,37.5571671,-118.8296661,2.69,2.72,md,33,89,0.03281,0.05,nc,nc72860146,2017-08-05T04:46:03.195Z,"16km SE of Mammoth Lakes, California",earthquake,0.21,0.54,0.15,32,automatic,nc,nc
2017-08-05T00:30:41.050Z,6.1414,125.4463,73.35,5.8,mww,,15,0.931,0.82,us,us2000a4zc,2017-08-09T17:48:58.040Z,"11km NE of Suyan, Philippines",earthquake,6.9,4,0.058,29,reviewed,us,us
2017-08-05T00:19:35.910Z,36.7018,-98.4185,5,2.6,mb_lg,,62,0.195,0.65,us,us2000a4z7,2017-08-06T03:59:22.748Z,"8km SW of Cherokee, Oklahoma",earthquake,0.9,2,0.064,63,reviewed,us,us
2017-08-05T00:04:18.190Z,-5.8255,-12.5731,10,5,mb,,88,2.744,0.68,us,us2000a4z6,2017-08-06T04:06:49.040Z,"Ascension Island region",earthquake,11.5,1.9,0.041,189,reviewed,us,us
2017-08-04T23:08:25.970Z,-11.5795,167.219,144.78,4.3,mb,,186,7.46,0.56,us,us2000a6d3,2017-08-11T04:24:40.040Z,"178km ESE of Lata, Solomon Islands",earthquake,10.8,12.9,0.148,13,reviewed,us,us
2017-08-04T22:55:19.720Z,36.541,140.5888,66.2,4.1,mb,,208,1.335,0.56,us,us2000a63g,2017-08-11T03:01:46.256Z,"8km SW of Hitachi, Japan",earthquake,7.2,11.2,0.213,6,reviewed,us,us
2017-08-04T22:50:23.980Z,54.6097,161.8332,35,4.3,mb,,132,2.467,1.25,us,us2000a6cy,2017-08-11T04:00:04.040Z,"184km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,9.4,2,0.177,9,reviewed,us,us
2017-08-04T22:16:41.181Z,53.4998,-163.3791,34.8,3.2,ml,,,,0.29,ak,ak16435946,2017-08-25T23:19:43.628Z,"150km S of False Pass, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-08-04T21:05:25.540Z,19.6396,-68.2973,18,3.57,md,12,212,1.1288,0.44,pr,pr2017216006,2017-08-06T22:07:40.040Z,"62km ENE of Miches, Dominican Republic",earthquake,2.81,8.05,0.2,6,reviewed,pr,pr
2017-08-04T20:30:59.667Z,51.616,-178.4732,6.4,2.5,ml,,,,0.49,ak,ak16435940,2017-08-25T23:19:42.248Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-08-04T20:06:28.421Z,57.2599,-157.1464,7.1,2.5,ml,,,,0.57,ak,ak16435933,2017-08-25T23:19:41.341Z,"149km NE of Chignik Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-08-04T18:51:41.030Z,36.5525,70.9207,193.24,4.7,mb,,42,0.635,0.79,us,us2000a4vy,2017-08-05T16:13:33.254Z,"35km SSE of Jarm, Afghanistan",earthquake,5.1,4.9,0.042,174,reviewed,us,us
2017-08-04T17:43:56.040Z,-9.8934,154.3187,13.5,5.1,mww,,34,5.568,0.68,us,us2000a4m8,2017-08-05T15:04:07.040Z,"199km ESE of Kulumadau, Papua New Guinea",earthquake,8.2,4.2,0.086,13,reviewed,us,us
2017-08-04T17:05:36.040Z,31.1612,-103.2706,2.79,2.8,mb_lg,,76,0.551,0.86,us,us2000a4kd,2017-08-05T14:23:52.532Z,"35km SE of Pecos, Texas",earthquake,1.3,5.4,0.075,46,reviewed,us,us
2017-08-04T17:03:03.487Z,63.0258,-149.4486,82,3.1,ml,,,,0.62,ak,ak16434227,2017-08-25T23:19:35.898Z,"46km SSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-08-04T16:43:07.200Z,-7.7606,123.8856,287.59,4.5,mb,,179,1.848,0.87,us,us2000a6d4,2017-08-21T14:12:09.040Z,"151km ENE of Palue, Indonesia",earthquake,14.3,13.9,0.171,10,reviewed,us,us
2017-08-04T16:42:28.470Z,35.837,-97.3872,4.84,2.5,mb_lg,,38,0.068,0.26,us,us2000a4jv,2017-08-21T14:06:28.519Z,"5km SE of Guthrie, Oklahoma",earthquake,1.1,4.3,0.093,30,reviewed,us,us
2017-08-04T15:55:52.190Z,-56.9095,-29.9406,163.38,4.5,mb,,187,4.551,0.91,us,us2000a6cu,2017-08-21T14:04:20.040Z,"169km W of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15.7,3.9,0.163,11,reviewed,us,us
2017-08-04T15:10:07.108Z,54.8694,-158.3219,30.9,2.7,ml,,,,0.33,ak,ak16675325,2017-08-25T23:19:32.020Z,"80km E of Chernabura Island, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2017-08-04T14:43:36.590Z,56.8378,-5.7295,7.07,3.8,ml,,137,2.08,0.59,us,us2000a62y,2017-08-11T08:03:17.403Z,"37km W of Fort William, United Kingdom",earthquake,5.8,7.6,,,reviewed,us,bgs
2017-08-04T14:16:39.150Z,18.4273,-67.5781,120,2.81,md,9,313,0.1078,0.3,pr,pr2017216002,2017-08-11T08:01:11.040Z,"42km W of Puerto Real, Puerto Rico",earthquake,4.89,1.87,0.12,7,reviewed,pr,pr
2017-08-04T14:07:24.160Z,-21.4842,-68.5041,143.81,4.1,mb,,37,0.753,0.74,us,us2000a4i0,2017-08-11T07:58:58.228Z,"117km NNE of Calama, Chile",earthquake,7.4,9.1,0.198,7,reviewed,us,us
2017-08-04T13:52:19.633Z,58.8828,-154.5326,128.9,2.5,ml,,,,0.49,ak,ak16433387,2017-08-25T23:21:02.979Z,"99km SSE of Old Iliamna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-08-04T13:38:35.663Z,52.1145,-176.1231,176.1,2.7,ml,,,,0.39,ak,ak16432572,2017-08-25T23:19:29.616Z,"45km NE of Adak, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-08-04T11:19:46.460Z,24.5711,123.6701,67.05,5.1,mww,,34,0.608,1.01,us,us2000a4hf,2017-08-08T06:04:12.393Z,"55km WNW of Ishigaki, Japan",earthquake,7.1,5.7,0.066,22,reviewed,us,us
2017-08-04T09:49:07.560Z,32.3855,142.0141,10,4.7,mb,,148,1.991,0.87,us,us2000a4fu,2017-08-04T13:40:31.040Z,"221km ESE of Hachijo-jima, Japan",earthquake,7.6,1.9,0.166,11,reviewed,us,us
2017-08-04T08:58:29.090Z,46.8115,-112.5575,9.51,2.7,ml,,55,0.109,0.6,us,us2000a4in,2017-08-18T12:58:38.040Z,"18km SSE of Lincoln, Montana",earthquake,4.1,8.1,0.077,22,reviewed,us,us
2017-08-04T08:12:39.910Z,3.7859,128.0433,104.4,4.1,mb,,159,3.069,0.67,us,us2000a6d1,2017-08-18T13:14:01.040Z,"227km N of Tobelo, Indonesia",earthquake,7.3,9.8,0.14,14,reviewed,us,us
2017-08-04T06:46:47.800Z,51.1588,-175.0321,184.7,2.7,ml,,,,0.86,us,us2000a4yf,2017-08-18T13:18:27.040Z,"128km SSW of Atka, Alaska",earthquake,13.6,9.7,,,reviewed,ak,ak
2017-08-04T06:46:47.187Z,52.5314,-175.6426,215.8,2.9,ml,,,,0.58,ak,ak16435952,2017-08-25T23:19:16.617Z,"100km NE of Adak, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-08-04T06:45:43.885Z,54.3593,-161.626,10.4,3,ml,,,,0.52,ak,ak16430887,2017-08-25T23:19:16.118Z,"115km SE of Cold Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-08-04T05:50:00.920Z,23.8596,122.3684,10,4.2,mb,,115,0.773,0.82,us,us2000a6cs,2017-08-18T13:26:27.040Z,"78km E of Hualian, Taiwan",earthquake,3.5,1.9,0.128,17,reviewed,us,us
2017-08-04T05:34:18.705Z,54.6839,-160.1348,5,3.2,ml,,,,0.48,ak,ak16430060,2017-08-25T23:19:13.115Z,"38km WSW of Chernabura Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-08-04T05:02:34.350Z,46.8554,-112.5402,10.27,2.9,ml,,69,0.064,0.5,us,us2000a4e6,2017-08-18T13:27:42.040Z,"15km SE of Lincoln, Montana",earthquake,4.1,5.1,0.062,34,reviewed,us,us
2017-08-04T05:02:03.640Z,18.0413,-66.4616,16,3.01,md,18,100,0.1446,0.3,pr,pr2017216000,2017-08-18T13:29:01.040Z,"2km SE of Rio Canas Abajo, Puerto Rico",earthquake,0.68,0.88,0.15,12,reviewed,pr,pr
2017-08-04T04:00:31.940Z,18.245,-65.865,13,2.58,md,7,155,0.028,0.06,pr,pr2017216001,2017-08-04T08:02:34.808Z,"1km NE of El Mango, Puerto Rico",earthquake,0.75,0.55,0.25,7,reviewed,pr,pr
2017-08-04T01:55:01.480Z,52.6147,-162.5921,10,3.3,ml,,225,2.208,0.32,us,us2000a4wr,2017-08-27T04:13:17.040Z,"254km SSE of False Pass, Alaska",earthquake,4.3,2,0.128,8,reviewed,us,us
2017-08-04T00:46:31.660Z,-19.6878,-176.5918,303.03,4.3,mb,,250,5.43,0.51,us,us2000a6cq,2017-08-11T03:49:37.040Z,"216km NW of Nuku`alofa, Tonga",earthquake,11.2,12.5,0.142,14,reviewed,us,us
2017-08-04T00:42:55.900Z,-8.2214,108.0846,88.91,4,mb,,92,1.465,0.76,us,us2000a6cp,2017-08-11T03:33:54.040Z,"49km SSW of Sindangsari, Indonesia",earthquake,7.3,5.8,0.183,8,reviewed,us,us
2017-08-04T00:40:14.830Z,35.945,-83.5611667,10.33,2.7,md,33,46,0.1069,0.12,se,se60203766,2017-08-07T14:24:01.399Z,"8km N of Sevierville, Tennessee",earthquake,0.19,0.48,0.08,23,reviewed,se,se
2017-08-03T23:43:34.500Z,-45.6497,-77.5511,12.97,4.3,mwr,,177,3.686,0.84,us,us2000a4c6,2017-08-06T05:46:40.040Z,"Off the coast of Aisen, Chile",earthquake,6.8,6,,,reviewed,us,guc
2017-08-03T23:43:28.130Z,-19.8796,-173.2242,10,5.4,mww,,25,3.211,0.89,us,us2000a4ca,2017-08-06T04:43:55.465Z,"118km E of Pangai, Tonga",earthquake,7.6,1.7,0.078,16,reviewed,us,us
2017-08-03T23:17:22.410Z,-10.6215,-78.1232,58.2,4.8,mb,,140,1.849,0.74,us,us2000a4bm,2017-08-06T21:44:00.872Z,"32km W of Paramonga, Peru",earthquake,6.1,7.2,0.046,147,reviewed,us,us
2017-08-03T22:10:44.750Z,-5.3529,146.8377,150.61,4.1,mb,,210,4.038,0.6,us,us2000a6ak,2017-08-11T03:14:52.040Z,"116km E of Madang, Papua New Guinea",earthquake,13.5,12.4,0.151,12,reviewed,us,us
2017-08-03T22:01:04.180Z,35.6636,-97.1703,5.45,2.6,mb_lg,,30,0.135,0.57,us,us2000a4ap,2017-08-11T02:56:22.498Z,"2km E of Luther, Oklahoma",earthquake,0.6,6.6,0.066,60,reviewed,us,us
2017-08-03T21:38:11.590Z,19.0971,-66.933,10,3,md,18,222,0.6543,0.3,pr,pr2017215002,2017-08-06T00:13:08.040Z,"75km N of Isabela, Puerto Rico",earthquake,1.15,2.029,0.12,13,reviewed,pr,pr
2017-08-03T21:25:01.990Z,40.3998333,-120.004,10.48,3.56,mw,17,235,0.2757,0.08,nc,nc72858911,2017-08-08T17:37:12.320Z,"45km ENE of Janesville, California",earthquake,1.09,0.71,,4,reviewed,nc,nc
2017-08-03T18:58:22.390Z,19.621,-75.4845,10,3.9,ml,,95,0.465,1.54,us,us2000a4a6,2017-08-03T21:24:01.309Z,"56km SE of Santiago de Cuba, Cuba",earthquake,2.9,2,0.097,14,reviewed,us,us
2017-08-03T18:38:52.330Z,44.8016667,-111.071,8.14,2.75,ml,21,120,0.02586,0.11,uu,uu60221447,2017-08-03T19:02:23.888Z,"15km N of West Yellowstone, Montana",earthquake,0.38,0.51,0.057,8,reviewed,uu,uu
2017-08-03T18:04:36.663Z,53.3586,-164.1688,21.9,2.5,ml,,,,0.47,ak,ak16422725,2017-08-21T19:31:03.178Z,"136km SE of Akutan, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2017-08-03T17:31:31.440Z,55.152,-162.818,113.9,2.5,ml,,,,0.36,ak,ak16605343,2017-08-21T19:31:01.808Z,"7km WSW of Cold Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-08-03T16:38:21.010Z,18.7771,-64.481,36,2.99,md,4,322,1.269,0.24,pr,pr2017215000,2017-08-03T20:53:16.297Z,"42km NNE of Road Town, British Virgin Islands",earthquake,6.25,10.46,0.14,3,reviewed,pr,pr
2017-08-03T16:14:23.520Z,-8.1344,108.9617,64.35,5.1,mb,,26,1.562,1.07,us,us2000a467,2017-08-04T17:19:43.191Z,"48km S of Karangbadar Kidul, Indonesia",earthquake,6.7,4.3,0.057,100,reviewed,us,us
2017-08-03T16:11:46.390Z,35.6668,-97.4054,5.02,3.3,mb_lg,,62,0.135,0.3,us,us2000a45d,2017-08-09T06:17:33.839Z,"6km ENE of Edmond, Oklahoma",earthquake,0.5,2.8,0.046,122,reviewed,us,us
2017-08-03T14:50:09.400Z,35.8639,-96.6759,6.432,3.5,ml,,39,,0.31,us,us2000a437,2017-08-20T19:29:53.282Z,"12km N of Stroud, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2017-08-03T14:27:13.144Z,53.2432,-164.0871,14.5,3,ml,,,,0.37,ak,ak16420389,2017-08-21T19:30:57.882Z,"149km SE of Akutan, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-08-03T14:24:39.143Z,53.3108,-164.1942,25,2.7,ml,,,,0.42,ak,ak16420391,2017-08-21T19:30:57.410Z,"138km SE of Akutan, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2017-08-03T13:54:20.460Z,19.4805,-155.9536667,11.457,3.44,ml,47,182,0.0351,0.18,hv,hv61572897,2017-08-20T19:21:59.040Z,"3km WSW of Captain Cook, Hawaii",earthquake,0.67,0.4,0.174,39,reviewed,hv,hv
2017-08-03T13:47:20.660Z,-23.6895,-115.2532,10,4.5,mb,,232,6.293,0.82,us,us2000a6ab,2017-08-20T19:18:02.040Z,"Southern East Pacific Rise",earthquake,12.8,2,0.089,37,reviewed,us,us
2017-08-03T13:08:32.190Z,-19.8491,-175.7646,278.67,4.2,mb,,105,5.561,0.96,us,us2000a6a9,2017-08-20T19:05:38.040Z,"148km W of Pangai, Tonga",earthquake,15.2,14.5,0.095,31,reviewed,us,us
2017-08-03T11:53:13.313Z,62.8534,-150.9019,89,2.6,ml,,,,0.53,ak,ak16418186,2017-08-21T19:30:51.543Z,"71km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-03T11:05:41.490Z,35.8348,-97.3935,4.35,2.9,mb_lg,,42,0.062,0.16,us,us2000a41p,2017-08-03T17:22:06.088Z,"5km SSE of Guthrie, Oklahoma",earthquake,0.8,6.4,0.052,97,reviewed,us,us
2017-08-03T09:57:08.410Z,44.7883333,-111.0283333,10.85,2.9,ml,23,89,0.03302,0.12,uu,uu60221232,2017-08-03T15:35:27.500Z,"15km NNE of West Yellowstone, Montana",earthquake,0.32,0.42,0.1,7,reviewed,uu,uu
2017-08-03T09:52:23.990Z,-17.5322,-172.7981,10,4.9,mb,,43,3.733,1.38,us,us2000a41j,2017-08-03T10:49:37.040Z,"176km NE of Neiafu, Tonga",earthquake,8,1.6,0.053,352,reviewed,us,us
2017-08-03T08:53:30.610Z,-17.7603,-172.835,10,5.4,mww,,64,12.015,1.17,us,us2000a3zr,2017-08-18T13:33:24.997Z,"156km NE of Neiafu, Tonga",earthquake,10.7,1.8,0.068,21,reviewed,us,us
2017-08-03T08:20:36.650Z,-24.4136,-176.4666,57.89,4.6,mb,,128,4.986,0.73,us,us2000a3zn,2017-08-18T13:34:40.040Z,"South of the Fiji Islands",earthquake,6.3,8.7,0.114,23,reviewed,us,us
2017-08-03T08:19:56.364Z,50.5631,-174.8026,25.6,2.6,ml,,,,0.67,ak,ak16415979,2017-08-21T19:30:44.761Z,"186km SSW of Atka, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-08-03T07:35:58.840Z,-10.8534,-75.1831,30.63,4.3,mb,,88,1.978,0.95,us,us2000a3zl,2017-08-18T13:35:39.040Z,"11km NNE of Perene, Peru",earthquake,5.9,7.2,0.177,9,reviewed,us,us
2017-08-03T07:09:49.150Z,54.1879,169.2634,10,4.4,mb,,126,3.239,0.89,us,us2000a3zi,2017-08-18T13:37:32.040Z,"238km ESE of Nikol'skoye, Russia",earthquake,10.5,1.9,0.08,45,reviewed,us,us
2017-08-03T06:40:44.070Z,35.6703,-97.4075,5.77,3.5,mb_lg,,68,0.131,0.15,us,us2000a3za,2017-08-03T22:03:27.976Z,"6km ENE of Edmond, Oklahoma",earthquake,1.1,2.2,0.042,151,reviewed,us,us
2017-08-03T06:37:43.971Z,54.6572,-161.4423,23.7,3.4,ml,,,,0.43,ak,ak16414606,2017-08-21T19:30:42.381Z,"96km SW of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-08-03T05:28:35.850Z,-2.3869,138.9926,35,4.8,mb,,125,6.757,0.41,us,us2000a3z6,2017-08-03T06:12:18.040Z,"178km W of Abepura, Indonesia",earthquake,7.7,1.9,0.07,64,reviewed,us,us
2017-08-03T05:22:10.635Z,60.1847,-139.5134,6.5,2.7,ml,,,,0.58,ak,ak16413890,2017-08-21T19:30:40.112Z,"72km N of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-08-03T05:01:37.114Z,51.6364,-179.955,97,3.6,ml,,,,0.53,ak,ak16413802,2017-08-21T19:30:38.582Z,"46km SE of Semisopochnoi Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-08-03T04:45:05.190Z,36.084,139.9259,55.68,4.5,mb,,127,1.464,1.09,us,us2000a3yx,2017-08-11T11:34:48.592Z,"4km NNE of Iwai, Japan",earthquake,5.7,7.7,0.044,153,reviewed,us,us
2017-08-03T04:37:59.100Z,36.4612,-98.8317,14.89,3.2,mb_lg,,182,0.074,0.94,us,us2000a3yv,2017-08-03T06:57:11.718Z,"33km E of Mooreland, Oklahoma",earthquake,4,6.8,0.05,103,reviewed,us,us
2017-08-03T04:33:52.520Z,36.4556,-98.7933,7.11,3.2,mb_lg,,82,0.047,0.2,us,us2000a3yu,2017-08-03T04:52:23.818Z,"34km NW of Fairview, Oklahoma",earthquake,1.4,2.7,0.047,116,reviewed,us,us
2017-08-03T03:55:00.547Z,51.7309,178.5993,69,2.7,ml,,,,0.56,ak,ak16413142,2017-08-21T19:30:37.600Z,"25km SSE of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-08-03T03:26:34.500Z,37.0501667,-118.2803333,6.2,2.58,md,40,84,0.0404,0.09,nc,nc72858141,2017-08-15T01:40:03.982Z,"12km S of Big Pine, California",earthquake,0.48,0.38,0.181,34,reviewed,nc,nc
2017-08-03T03:15:54.720Z,44.7915,-111.022,10.84,2.64,ml,17,118,0.03409,0.12,uu,uu60221037,2017-08-03T15:24:02.660Z,"15km NNE of West Yellowstone, Montana",earthquake,0.41,0.5,0.074,7,reviewed,uu,uu
2017-08-03T03:02:07.820Z,44.7895,-111.0181667,10.87,2.55,ml,19,117,0.03136,0.13,uu,uu60221027,2017-08-03T15:16:49.210Z,"15km NNE of West Yellowstone, Montana",earthquake,0.35,0.54,0.135,7,reviewed,uu,uu
2017-08-03T02:56:37.170Z,35.6785,-97.4164,2.26,4.2,mwr,,66,0.121,0.44,us,us2000a3y4,2017-08-18T21:04:14.190Z,"6km ENE of Edmond, Oklahoma",earthquake,1.2,6.2,0.032,94,reviewed,us,us
2017-08-03T02:24:22.482Z,59.9797,-141.0681,13.1,2.6,ml,,,,0.74,ak,ak16411890,2017-08-21T19:30:30.321Z,"76km E of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-08-03T02:16:22.427Z,60.1969,-153.0759,127,2.7,ml,,,,0.49,ak,ak16411876,2017-08-21T19:28:45.160Z,"37km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-03T00:32:02.970Z,-20.845,-178.6833,580.96,4.5,mb,,80,4.36,0.94,us,us2000a3xf,2017-08-17T23:41:46.040Z,"21km S of Ndoi Island, Fiji",earthquake,6.3,6.4,0.059,84,reviewed,us,us
2017-08-03T00:18:17.330Z,44.8043333,-111.0661667,7.78,2.84,ml,30,50,0.02985,0.12,uu,uu60220922,2017-08-17T23:21:36.040Z,"16km N of West Yellowstone, Montana",earthquake,0.25,0.26,0.054,9,reviewed,uu,uu
